Route,Type,Image_Name,Lat,Long,Aanslag,Deuken en gaten,Scheefstand,Stickers/Graffiti,Verf/dekking,Working?
Willemspark,lichtmasten,Willemspark_419.png,52.06668112,4.280191891,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_422.png,52.06668112,4.280191891,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_521.png,52.07700064,4.280075068,,,B,D,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_660.png,52.09819154,4.280044651,B,,,,,FALSE
Willemspark,lichtmasten,Willemspark_414.png,52.06904524,4.279998168,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_416.png,52.06819618,4.27982475,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_425.png,52.06757617,4.279350909,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_522.png,52.07679397,4.2792665,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_426.png,52.06783301,4.279252167,B,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_474.png,52.07396305,4.279072058,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_428.png,52.06799098,4.278963729,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_430.png,52.06825155,4.278858296,B,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_395.png,52.06847295,4.278858006,B,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_523.png,52.07715966,4.278779264,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_524.png,52.07755244,4.27842348,,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_525.png,52.07755244,4.27842348,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_534.png,52.08324034,4.278354448,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1132.jpg,52.0652148,4.278331,,,B,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1133.jpg,52.0652148,4.278331,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_397.png,52.06880556,4.27819356,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_401.png,52.06880556,4.27819356,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_526.png,52.07794973,4.278063624,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_530.png,52.07794973,4.278063624,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_442.png,52.06794395,4.277579006,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1134.jpg,52.0649208,4.2775155,,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_343.png,52.06274194,4.277467425,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_531.png,52.07858822,4.277416912,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_443.png,52.06787695,4.277246006,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_445.png,52.06806612,4.276972817,,,C,C,,TRUE
Willemspark,lichtmasten,Willemspark_466.png,52.0724294,4.276766899,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_533.png,52.08175509,4.276634837,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_450.png,52.06973188,4.276570692,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_471.png,52.07322558,4.276493169,,,,,D,TRUE
Willemspark,lichtmasten,Willemspark_448.png,52.06848858,4.276453147,,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_532.png,52.08099158,4.276338034,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_467.png,52.0728972,4.276222006,,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_469.png,52.0728972,4.276222006,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_455.png,52.0723831,4.275788229,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_459.png,52.0723831,4.275788229,C,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_452.png,52.07037573,4.275683891,,,C,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1135.jpg,52.0638327,4.274469,,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1136.jpg,52.0638327,4.274469,C,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1092.jpg,52.0629465,4.2736576,C,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_827.png,52.06311646,4.27331261,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_821.png,52.06292283,4.272763149,,,B,,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1093.jpg,52.0629634,4.2726714,B,,B,B,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1091.jpg,52.0629325,4.2725836,B,,B,D,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1140.jpg,52.0723213,4.2721488,,,C,B,,TRUE
Willemspark,lichtmasten,Willemspark_793.png,52.06251195,4.271212135,C,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_802.png,52.06251195,4.271212135,,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_806.png,52.06251195,4.271212135,,,B,B,C,TRUE
Willemspark,lichtmasten,Willemspark_778.png,52.06226003,4.270882311,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_783.png,52.06226003,4.270882311,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_792.png,52.06226003,4.270882311,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_759.png,52.06173867,4.270131439,C,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_767.png,52.06173867,4.270131439,D,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_770.png,52.06173867,4.270131439,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_755.png,52.06117335,4.269146222,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_721.png,52.06049165,4.267962457,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_729.png,52.06049165,4.267962457,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_736.png,52.06049165,4.267962457,,C,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_741.png,52.06049165,4.267962457,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_742.png,52.06049165,4.267962457,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_714.png,52.05939612,4.266024356,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_715.png,52.05939612,4.266024356,,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_704.png,52.05864498,4.264719647,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_695.png,52.05918598,4.263636762,C,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_699.png,52.05918598,4.263636762,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_684.png,52.06049347,4.262648015,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_679.png,52.06022937,4.261925906,C,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_673.png,52.05965958,4.26054039,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_665.png,52.05947464,4.259962225,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1033.jpg,52.0592466,4.2593245,,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1032.jpg,52.0592432,4.2593152,,,B,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1087.jpg,52.0592396,4.2593062,,C,B,D,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1034.jpg,52.0592006,4.2583546,D,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_641.png,52.05914723,4.258350333,D,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_634.png,52.05955846,4.257896431,B,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_636.png,52.05955846,4.257896431,C,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_622.png,52.05936371,4.257353349,,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_624.png,52.05936371,4.257353349,B,,C,,,TRUE
Willemspark,lichtmasten,Willemspark_610.png,52.05958448,4.257049868,C,,,,,TRUE
Willemspark,lichtmasten,Willemspark_597.png,52.05909691,4.256661163,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_601.png,52.05927388,4.256554047,D,C,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_511.png,52.05380045,4.256299877,C,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_517.png,52.05380045,4.256299877,,,B,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1030.jpg,52.0535179,4.2561542,B,,C,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1085.jpg,52.0535179,4.2561542,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_593.png,52.05866441,4.25602405,D,,,,,TRUE
Willemspark,lichtmasten,Willemspark_495.png,52.053336,4.256021603,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_536.png,52.05458818,4.255987583,,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_587.png,52.05846114,4.255822719,,,B,B,C,TRUE
Willemspark,lichtmasten,Willemspark_562.png,52.05602328,4.255334519,D,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1031.jpg,52.0583485,4.2553036,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_571.png,52.0580197,4.255188023,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_560.png,52.05584758,4.255081367,D,,B,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1086.jpg,52.0582666,4.2550194,,,B,D,,TRUE
Willemspark,lichtmasten,Willemspark_576.png,52.05818503,4.25494815,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_580.png,52.05818503,4.25494815,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_545.png,52.05522013,4.254833739,,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_483.png,52.0524782,4.254757693,B,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_485.png,52.0524782,4.254757693,,,,,D,TRUE
Willemspark,lichtmasten,Willemspark_435.png,52.05115522,4.252849446,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_438.png,52.05115522,4.252849446,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_407.png,52.05049642,4.251894406,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_347.png,52.04962178,4.250625993,B,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1029.jpg,52.0495078,4.2504072,C,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1028.jpg,52.0495027,4.2503994,,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_312.png,52.04894376,4.249678489,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_171.png,52.04831185,4.248768638,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_134.png,52.0476811,4.247815075,D,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_139.png,52.0476811,4.247815075,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_924.png,52.04683213,4.246576869,C,,,,,TRUE
Willemspark,lichtmasten,Willemspark_812.png,52.04597543,4.245338484,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_816.png,52.04597543,4.245338484,,,B,C,C,TRUE
Willemspark,lichtmasten,Willemspark_747.png,52.04576623,4.245035681,B,B,B,,,TRUE
Willemspark,lichtmasten,Willemspark_614.png,52.04402366,4.242590927,C,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_555.png,52.04366519,4.241820127,,,B,C,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1027.jpg,52.0422793,4.2404449,,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_662.png,52.09944804,4.239407145,,,,B,,FALSE
Benoordenhout,lichtmasten,Benoordenhout_666.png,52.10070454,4.198769639,,,,B,,FALSE
